name2	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
PAGE2	NM_207339	chrX	+	55089017	55092842	55090020	55092731	5	55089017,55090012,55090501,55091331,55092714,	55089103,55090104,55090610,55091457,55092842,
FAM104B	NM_001166699	chrX	-	55143101	55161195	55143778	55161156	4	55143101,55146180,55159125,55161136,	55143875,55146311,55159228,55161195,
FAM104B	NM_138362	chrX	-	55143101	55161185	55143778	55161156	4	55143101,55146180,55159128,55161136,	55143875,55146311,55159228,55161185,
FAM104B	NM_001166700	chrX	-	55145244	55161195	55146083	55161156	3	55145244,55159125,55161136,	55146311,55159228,55161195,
FAM104B	NM_001166702	chrX	-	55145244	55161134	55146083	55160985	3	55145244,55159128,55160974,	55146311,55159228,55161134,
FAM104B	NM_001166703	chrX	-	55145244	55161102	55146083	55160881	3	55145244,55159128,55160864,	55146311,55159228,55161102,
FAM104B	NM_001166704	chrX	-	55145244	55161195	55146297	55161156	3	55145244,55159121,55161136,	55146311,55159228,55161195,
MTRNR2L10	NM_001190708	chrX	-	55181391	55182442	55181919	55181994	1	55181391,	55182442,
PAGE5	NM_001013435	chrX	+	55220345	55224108	55221382	55224003	5	55220345,55221374,55221766,55222620,55223986,	55220452,55221463,55221875,55222746,55224108,
PAGE5	NM_130467	chrX	+	55220345	55224108	55220599	55224003	5	55220345,55221374,55221766,55222620,55223986,	55220651,55221463,55221875,55222746,55224108,
PAGE3	NM_001017931	chrX	-	55258415	55264846	55258505	55263903	5	55258415,55260533,55263250,55263819,55264545,	55258528,55260659,55263359,55263911,55264846,
PAGE3	NM_001171252	chrX	-	55258415	55264846	55258505	55263903	5	55258415,55260533,55263250,55263819,55264545,	55258528,55260659,55263359,55263925,55264846,
PAGE3	NM_001303613	chrX	-	55258415	55264916	55258505	55263903	5	55258415,55260533,55263250,55263819,55264813,	55258528,55260659,55263359,55263911,55264916,
MAGEH1	NM_014061	chrX	+	55452126	55453566	55452374	55453034	1	55452126,	55453566,
USP51	NM_201286	chrX	-	55484615	55489198	55486803	55488939	2	55484615,55489168,	55488988,55489198,
FOXR2	NM_198451	chrX	+	55623399	55626192	55623711	55624647	1	55623399,	55626192,
RRAGB	NM_006064	chrX	+	55717748	55758774	55718327	55758343	10	55717748,55719313,55722185,55729293,55731363,55751100,55753391,55755840,55757215,55758245,	55718419,55719347,55722285,55729360,55731586,55751196,55753514,55755932,55757331,55758774,
RRAGB	NM_016656	chrX	+	55717748	55758774	55718327	55758343	11	55717748,55719313,55722185,55727306,55729293,55731363,55751100,55753391,55755840,55757215,55758245,	55718419,55719347,55722285,55727390,55729360,55731586,55751196,55753514,55755932,55757331,55758774,
KLF8	NM_001159296	chrX	+	56232355	56291530	56233334	56284328	6	56232355,56233157,56250230,56265179,56269377,56284312,	56232745,56233341,56250304,56265744,56269489,56291530,
KLF8	NM_001324102	chrX	+	56232355	56291530	56233334	56284494	7	56232355,56233157,56250230,56265179,56269377,56270181,56284312,	56232755,56233341,56250304,56265744,56269489,56270321,56291530,
KLF8	NM_007250	chrX	+	56232355	56291530	56233334	56284494	6	56232355,56250230,56265179,56269377,56270181,56284312,	56233341,56250304,56265744,56269489,56270321,56291530,
UBQLN2	NM_013444	chrX	+	56563592	56567010	56563873	56565748	1	56563592,	56567010,
SPIN3	NM_001010862	chrX	-	56990830	56995541	56994170	56994947	2	56990830,56995215,	56994949,56995541,
SPIN2B	NM_001006681	chrX	-	57119681	57121546	57119852	57120629	2	57119681,57121237,	57120631,57121546,
SPIN2B	NM_001006682	chrX	-	57119681	57121548	57119852	57120629	2	57119681,57121292,	57120634,57121548,
SPIN2B	NM_001006683	chrX	-	57119681	57121546	57119852	57120629	2	57119681,57121292,	57120631,57121546,
SPIN2B	NM_001282461	chrX	-	57119681	57121548	57119852	57120629	3	57119681,57120404,57121237,	57120101,57120631,57121548,
SPIN2B	NM_001282462	chrX	-	57119681	57121548	57119852	57120629	3	57119681,57120404,57121292,	57120101,57120631,57121548,
SPIN2A	NM_019003	chrX	-	57135649	57137625	57135820	57136597	2	57135649,57137259,	57136602,57137625,
FAAH2	NM_174912	chrX	+	57286676	57489196	57286825	57488932	11	57286676,57292497,57310592,57331597,57341270,57378650,57380911,57431917,57446927,57448523,57488756,	57287017,57292580,57310729,57331807,57341390,57378786,57381029,57432037,57447039,57448718,57489196,
ZXDB	NM_007157	chrX	+	57591835	57597477	57592048	57594460	1	57591835,	57597477,
NLRP2B	NM_001319967	chrX	-	57677066	57680260	57680122	57680260	1	57677066,	57680260,
ZXDA	NM_007156	chrX	-	57905429	57910633	57908020	57910420	1	57905429,	57910633,
SPIN4	NM_001012968	chrX	-	63347227	63351332	63350069	63350819	1	63347227,	63351332,
ARHGEF9	NM_001173479	chrX	-	63634966	63785214	63638027	63785145	9	63634966,63643979,63655493,63665885,63674037,63678339,63697124,63706257,63785115,	63638209,63644048,63655737,63666017,63674167,63678572,63697304,63706449,63785214,
ARHGEF9	NM_001173480	chrX	-	63634966	63755123	63638027	63706332	9	63634966,63643979,63655493,63665885,63674037,63678339,63697124,63706257,63754314,	63638209,63644048,63655737,63666017,63674167,63678572,63697304,63706449,63755123,
ARHGEF9	NM_001330495	chrX	-	63634966	63785214	63638027	63724657	11	63634966,63643979,63655493,63665885,63674037,63678339,63697124,63706257,63724531,63755833,63785115,	63638209,63644048,63655737,63666017,63674167,63678572,63697304,63706449,63724711,63755910,63785214,
ARHGEF9	NM_015185	chrX	-	63634966	63755123	63638027	63754312	10	63634966,63643979,63655493,63665885,63674037,63678339,63697124,63706257,63724531,63754303,	63638209,63644048,63655737,63666017,63674167,63678572,63697304,63706449,63724711,63755123,
AMER1	NM_152424	chrX	-	64185116	64205708	64189878	64193286	2	64185116,64205569,	64193384,64205708,
ASB12	NM_130388	chrX	-	64224193	64230607	64224334	64225650	3	64224193,64224827,64230462,	64224468,64225674,64230607,
MTMR8	NM_017677	chrX	-	64268080	64395452	64268536	64395363	14	64268080,64270946,64328771,64331556,64336078,64337267,64343610,64345044,64348659,64349941,64354776,64356175,64359404,64395339,	64269043,64271073,64328900,64331757,64336128,64337393,64343720,64345177,64348794,64350070,64354934,64356338,64359527,64395452,
ZC4H2	NM_001178033	chrX	-	64915801	64976533	64917763	64976377	4	64915801,64920080,64921816,64976324,	64917896,64920253,64921988,64976533,
ZC4H2	NM_001178032	chrX	-	64915808	65034741	64917782	64921972	5	64915808,64919041,64920080,64921816,65034628,	64917896,64919204,64920253,64922243,65034741,
ZC4H2	NM_001243804	chrX	-	64915808	65034741	64917782	64921972	5	64915808,64919041,64920080,64921816,65034628,	64917896,64919204,64920253,64921988,65034741,
ZC4H2	NM_018684	chrX	-	64915808	64976450	64917782	64976377	5	64915808,64919041,64920080,64921816,64976324,	64917896,64919204,64920253,64921988,64976450,
ZC3H12B	NM_001010888	chrX	+	65488734	65507887	65488801	65503209	5	65488734,65497131,65498998,65499882,65501788,	65489409,65497271,65499233,65499989,65507887,
LAS1L	NM_001170649	chrX	-	65512581	65534806	65512774	65534715	13	65512581,65514822,65517986,65523559,65524055,65524964,65528259,65529211,65529593,65531356,65532560,65533609,65534479,	65512901,65514973,65518465,65523707,65524262,65525050,65528369,65529258,65529878,65531438,65532630,65533735,65534806,
LAS1L	NM_001170650	chrX	-	65512581	65534806	65512774	65534715	12	65512581,65514822,65517986,65523559,65524055,65524964,65528259,65529211,65529593,65531356,65532560,65534479,	65512901,65514973,65518465,65523707,65524262,65525050,65528369,65529258,65529878,65531438,65532630,65534806,
LAS1L	NM_031206	chrX	-	65512581	65534787	65512774	65534715	14	65512581,65514822,65517986,65523559,65524055,65524563,65524964,65528259,65529211,65529593,65531356,65532560,65533609,65534479,	65512901,65514973,65518465,65523707,65524262,65524614,65525050,65528369,65529258,65529878,65531438,65532630,65533735,65534787,
MSN	NM_002444	chrX	+	65667653	65741931	65667841	65739893	13	65667653,65716817,65727813,65729437,65731106,65731837,65733183,65735266,65736794,65737177,65738524,65738969,65739728,	65667853,65716901,65727909,65729712,65731190,65731984,65733280,65735430,65736925,65737338,65738617,65739194,65741931,
VSIG4	NM_001100431	chrX	-	66021737	66040080	66022262	66039998	7	66021737,66022840,66025024,66027448,66028049,66033473,66039943,	66022500,66022862,66025129,66027526,66028112,66033830,66040080,
VSIG4	NM_001184830	chrX	-	66021737	66040125	66022836	66039998	7	66021737,66025024,66027448,66028049,66032467,66033473,66039943,	66022862,66025129,66027526,66028112,66032749,66033830,66040125,
VSIG4	NM_007268	chrX	-	66021737	66040080	66022262	66039998	8	66021737,66022840,66025024,66027448,66028049,66032467,66033473,66039943,	66022500,66022862,66025129,66027526,66028112,66032749,66033830,66040080,
HEPH	NM_138737	chrX	+	66162670	66268863	66162727	66266672	21	66162670,66170557,66172354,66173588,66188358,66189683,66192129,66193501,66195097,66197682,66198877,66200539,66203363,66207194,66208114,66255034,66256104,66258839,66260099,66263643,66266439,	66162876,66170737,66172599,66173801,66188541,66189938,66192298,66193638,66195229,66197894,66199028,66200752,66203577,66207334,66208246,66255141,66256330,66258979,66260262,66263688,66268863,
HEPH	NM_001130860	chrX	+	66164246	66267388	66170561	66266672	21	66164246,66170557,66172354,66173588,66188358,66189683,66192129,66193501,66195097,66197682,66198877,66200539,66203363,66207194,66208114,66255034,66256104,66258839,66260099,66263643,66266442,	66164470,66170737,66172599,66173801,66188541,66189938,66192298,66193638,66195229,66197894,66199028,66200752,66203577,66207334,66208246,66255141,66256330,66258979,66260262,66263688,66267388,
HEPH	NM_001282141	chrX	+	66164246	66268863	66170561	66266672	18	66164246,66170557,66172354,66173588,66188358,66189683,66192129,66193501,66195097,66203363,66207194,66208114,66255034,66256104,66258839,66260099,66263643,66266439,	66164470,66170737,66172599,66173801,66188541,66189938,66192298,66193638,66195229,66203577,66207334,66208246,66255141,66256330,66258979,66260262,66263688,66268863,
HEPH	NM_014799	chrX	+	66164246	66268863	66188534	66266672	20	66164246,66172354,66173588,66188358,66189683,66192129,66193501,66195097,66197682,66198877,66200539,66203363,66207194,66208114,66255034,66256104,66258839,66260099,66263643,66266439,	66164470,66172599,66173801,66188541,66189938,66192298,66193638,66195229,66197894,66199028,66200752,66203577,66207334,66208246,66255141,66256330,66258979,66260262,66263688,66268863,
EDA2R	NM_001199687	chrX	-	66595639	66639298	66599483	66616020	7	66595639,66599473,66602632,66604420,66605047,66615933,66639200,	66598093,66599860,66602797,66604506,66605226,66616030,66639298,
EDA2R	NM_001242310	chrX	-	66595639	66616030	66599483	66616020	7	66595639,66599473,66600038,66602632,66604420,66605047,66615933,	66598093,66599866,66600095,66602797,66604506,66605226,66616030,
EDA2R	NM_021783	chrX	-	66595639	66639078	66599483	66616020	7	66595639,66599473,66602632,66604420,66605047,66615933,66638994,	66598093,66599860,66602797,66604506,66605226,66616030,66639078,
AR	NM_000044	chrX	+	67544020	67730619	67545146	67723841	8	67544020,67643255,67686009,67711401,67717477,67721832,67722826,67723685,	67546762,67643407,67686126,67711689,67717622,67721963,67722984,67730619,
AR	NM_001011645	chrX	+	67544622	67730619	67569002	67723841	9	67544622,67568835,67643255,67686009,67711401,67717477,67721832,67722826,67723685,	67546762,67569022,67643407,67686126,67711689,67717622,67721963,67722984,67730619,
OPHN1	NM_002547	chrX	-	68042343	68433495	68048423	68433020	25	68042343,68048415,68052539,68053644,68063853,68073151,68096869,68111853,68113180,68119247,68192918,68193889,68194464,68197185,68201618,68206572,68210152,68212107,68213861,68234486,68274737,68283055,68299000,68432866,68433167,	68047163,68048457,68052590,68053810,68064177,68073299,68097029,68111959,68113239,68119332,68192993,68193952,68194498,68197264,68201710,68206673,68210282,68212212,68213972,68234588,68274809,68283117,68299096,68433024,68433495,
YIPF6	NM_001195214	chrX	+	68498781	68537285	68499066	68531999	6	68498781,68513326,68518769,68521371,68522759,68531880,	68499123,68513405,68518812,68521497,68522917,68537285,
YIPF6	NM_173834	chrX	+	68499050	68537279	68499066	68531999	7	68499050,68511848,68513326,68518769,68521371,68522759,68531880,	68499123,68511977,68513405,68518812,68521497,68522917,68537279,
STARD8	NM_001142503	chrX	+	68647668	68725842	68647882	68724422	15	68647668,68665498,68712913,68715293,68716367,68717211,68719224,68720263,68720923,68721535,68722046,68722421,68723625,68723944,68724304,	68647927,68665532,68712985,68715375,68716431,68718629,68719398,68720423,68721122,68721746,68722161,68722646,68723843,68724121,68725842,
STARD8	NM_014725	chrX	+	68647668	68725842	68716374	68724422	14	68647668,68665498,68712913,68716367,68717211,68719224,68720263,68720923,68721535,68722046,68722421,68723625,68723944,68724304,	68647927,68665532,68712985,68716431,68718629,68719398,68720423,68721122,68721746,68722161,68722646,68723843,68724121,68725842,
STARD8	NM_001142504	chrX	+	68693638	68725836	68716374	68724422	14	68693638,68712913,68715293,68716367,68717211,68719224,68720263,68720923,68721535,68722046,68722421,68723625,68723944,68724304,	68693826,68712985,68715375,68716431,68718629,68719398,68720423,68721122,68721746,68722161,68722646,68723843,68724121,68725836,
EFNB1	NM_004429	chrX	+	68828996	68842163	68829776	68840654	5	68828996,68838616,68839663,68839959,68840241,	68829904,68838894,68839756,68840088,68842163,
PJA1	NM_001032396	chrX	-	69160745	69165453	69161306	69163073	2	69160745,69165371,	69163140,69165453,
PJA1	NM_022368	chrX	-	69160745	69165453	69161306	69163238	3	69160745,69162945,69165371,	69162381,69163466,69165453,
PJA1	NM_145119	chrX	-	69160745	69165453	69161306	69163238	2	69160745,69165371,	69163466,69165453,
FAM155B	NM_015686	chrX	+	69504325	69532508	69505282	69529956	3	69504325,69528992,69529570,	69506143,69529164,69532508,
EDA	NM_001005609	chrX	+	69616112	70039471	69616308	70035609	8	69616112,69957026,70023217,70027856,70029503,70030468,70033397,70035357,	69616704,69957132,70023241,70028036,70029538,70030520,70033522,70039471,
EDA	NM_001005610	chrX	+	69616112	69861117	69616308	69860868	2	69616112,69860856,	69616704,69861117,
EDA	NM_001005612	chrX	+	69616112	70039471	69616308	70035609	8	69616112,69957026,70023217,70027856,70029503,70030468,70033406,70035357,	69616704,69957132,70023241,70028036,70029538,70030520,70033522,70039471,
EDA	NM_001005613	chrX	+	69616112	69861117	69616308	69670260	3	69616112,69670209,69860856,	69616704,69670293,69861117,
EDA	NM_001399	chrX	+	69616112	70039471	69616308	70035609	8	69616112,69957026,70023217,70027856,70029503,70030468,70033397,70035357,	69616704,69957132,70023241,70028036,70029538,70030520,70033528,70039471,
AWAT2	NM_001002254	chrX	-	70040541	70049938	70041807	70049932	8	70040541,70041772,70042186,70043068,70043477,70043925,70044351,70049847,	70041622,70041962,70042386,70043243,70043682,70043996,70044462,70049938,
OTUD6A	NM_207320	chrX	+	70062456	70064179	70062524	70063391	1	70062456,	70064179,
IGBP1	NM_001551	chrX	+	70133446	70166323	70133947	70165981	7	70133446,70133722,70134522,70146632,70148760,70150209,70165832,	70133540,70134135,70134816,70146828,70148840,70150322,70166323,
DGAT2L6	NM_198512	chrX	+	70177482	70205704	70177582	70205106	7	70177482,70199270,70199811,70200254,70201889,70204304,70204951,	70177667,70199381,70199882,70200459,70202064,70204516,70205704,
AWAT1	NM_001013579	chrX	+	70234654	70240659	70234695	70240290	7	70234654,70235715,70236068,70237043,70238211,70239734,70240135,	70234771,70235823,70236139,70237248,70238383,70239934,70240659,
P2RY4	NM_002565	chrX	-	70258165	70259804	70258526	70259624	1	70258165,	70259804,
ARR3	NM_004312	chrX	+	70268333	70281840	70269385	70281766	17	70268333,70269355,70269661,70269842,70270099,70276081,70276432,70276668,70277393,70277715,70278065,70278503,70280194,70280558,70280765,70281098,70281675,	70268372,70269393,70269692,70269903,70270144,70276281,70276492,70276736,70277529,70277800,70278138,70278641,70280278,70280582,70280818,70281108,70281840,
RAB41	NM_001032726	chrX	+	70282171	70285002	70282217	70284643	8	70282171,70282535,70282801,70283267,70283512,70283949,70284265,70284587,	70282341,70282591,70282855,70283373,70283624,70284043,70284329,70285002,
PDZD11	NM_016484	chrX	-	70286595	70289927	70287081	70289341	7	70286595,70287275,70287731,70288116,70288429,70289254,70289859,	70287116,70287336,70287830,70288173,70288513,70289354,70289927,
